 0 1 2 3 4 5 6 7
unlooked 3.46517643551e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.00124562877579 4.77407787336e-104 5.3556427267e-104
unmoved 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 4.63641827873e-104 5.3556427267e-104
unperfect 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.26061261822e-104 4.63641827873e-104 5.3556427267e-104
unprovident 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
unrespected 6.13299486393e-104 6.07141173654e-104 0.000461588119472 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
unrest 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
unseeing 3.46512760507e-104 4.7051810092e-104 4.62586825597e-104 3.51076511652e-56 0.000450232327076 6.25644911251e-104 1.02526079148e-103 5.41415399449e-104
unseen 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
unset 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
unstained 6.19258447518e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
unswayed 0.000346512760507 6.89349041181e-67 4.61588119472e-104 5.07665805412e-104 2.26451340713e-103 6.22919566509e-104 4.63641827873e-104 6.61099343698e-104
unswept 3.46514341518e-104 0.00047051810092 4.61588119472e-104 5.01592449902e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
untainted 3.46512760507e-104 1.22440006284e-103 4.64258102e-104 0.000501093411657 4.50232327076e-104 6.2454900576e-104 4.63641827873e-104 5.3556427267e-104
unthrift 6.06447362928e-104 7.59160731825e-104 4.61679758667e-104 1.33256128276e-103 4.50232327076e-104 0.000622814387895 4.63641827873e-104 6.45960270129e-104
unthrifts 3.78645732989e-104 4.85995921425e-104 4.61638520783e-104 5.25426126472e-104 0.000450232327076 6.29020682124e-104 4.63641827873e-104 6.40814733521e-104
unthrifty 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 5.6354544486e-104 5.3556427267e-104
until 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 5.6354544486e-104 5.3556427267e-104
unto 5.5228028205e-104 7.30023893495e-104 4.61588132643e-104 5.01941391761e-104 0.000450232327076 6.22828137775e-104 4.63641827873e-104 5.3556427267e-104
untold 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
untrimmed 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
untrue 3.46512760507e-104 4.7051810092e-104 0.000923176238944 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
untutored 0.000346512760507 5.1178335163e-104 4.61588119472e-104 7.67905154699e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
unused 0.000309155199268 4.70668130589e-104 4.62539777997e-104 0.00155730314537 1.35574912085e-102 6.22814387895e-104 1.3569327608e-103 5.0681956106e-101
unwooed 3.46512760507e-104 4.7051810092e-104 4.61657484093e-104 5.76936961102e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
unworthiness 1.67139936453e-07 0.000470291147184 4.61588119472e-104 5.01093411657e-104 9.15829705036e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
up 0.000372587456238 6.01151322841e-104 0.00046158988591 6.68028631971e-42 0.00581913905247 6.23470937549e-104 4.73498415248e-104 5.6862283112e-104
uphold 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
uplocked 0.000346512760507 4.70677242917e-104 4.61588119472e-104 5.6876594191e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
upon 5.62264942915e-104 0.00755247253308 0.000461923852911 1.28369547245e-84 5.41573384126e-104 0.00313817590795 0.00240421230028 0.00092314130676
uprear 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
urge 6.16685901063e-98 0.00047051810092 0.000461588119472 8.489606921e-77 4.50232327076e-104 6.36091217719e-104 4.63641827873e-104 4.19141405173e-21
us 0.000316293677679 4.94210962388e-104 4.62252882144e-104 1.52910222638e-05 0.000475757724646 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
use 0.00138637100069 5.68157904933e-104 0.00276957456976 5.0120329129e-104 2.10499827821e-103 0.000623278469259 5.74665655335e-39 0.00107018175294
used 3.46512760507e-104 4.71757518235e-104 0.000461588119472 5.01093411657e-104 4.59293153469e-104 6.22814387895e-104 4.93474820263e-104 0.00107112854534
user 3.46512760507e-104 4.7051810092e-104 4.84774609289e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
usest 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
ushers 3.58058406611e-104 4.84495482983e-104 4.61759251708e-104 5.13313885716e-104 0.000450232327076 6.23002667296e-104 4.63641827873e-104 5.3556427267e-104
usurer 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 7.16115156111e-104 0.00107112854534
usury 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
utmost 6.19215890009e-104 4.705850615e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
uttering 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 4.63641827873e-104 5.3556427267e-104
vacant 3.46513025933e-104 4.7060109441e-104 4.61588119472e-104 5.01102163944e-104 4.50845866043e-104 6.22814387895e-104 4.95564707198e-104 0.00053556427267
vainly 0.000346512760507 5.75424713225e-104 4.61588119472e-104 1.72329431331e-49 4.50232327076e-104 6.22814387895e-104 1.47944445874e-103 0.00053556427267
valleyfountain 4.22382242803e-104 4.7053231567e-104 4.61748923852e-104 7.19420314118e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
vanished 1.34249757446e-77 6.09538483725e-104 4.61588119472e-104 0.000501093411657 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
vanishing 3.46512760507e-104 4.7051810092e-104 4.61590402221e-104 5.66848478303e-104 4.50232327284e-104 6.22814387895e-104 4.63641827873e-104 0.00053556427267
vantage 0.000346512760507 8.69951600458e-64 4.61588119472e-104 5.01093411657e-104 4.58820865568e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
variation 3.60089119254e-104 4.7054055912e-104 4.61656866775e-104 5.0818685352e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
varying 0.000346512760507 4.73030563858e-104 4.63809109458e-104 1.11680942275e-103 5.47615410373e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
vassal 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.06445408493e-104 4.50232327076e-104 6.22814387895e-104 5.97596462251e-104 0.00107112854534
vassalage 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
vaunt 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 5.30407458864e-104 5.3556427267e-104
veil 4.45193305795e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
veins 0.000346512760507 1.40201368029e-103 0.000461588119472 5.02759945946e-104 4.59642578989e-104 6.24182708051e-104 4.68562811e-104 1.19596949118e-103
vengeful 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 1.75489226939e-103 0.000463641827873 5.3556427267e-104
verdict 0.000346512760507 2.13798328636e-103 4.61588119472e-104 5.01093411657e-104 5.4753303797e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
vermilion 0.000346512760507 1.89438907734e-103 4.62244856267e-104 1.24321125229e-101 4.50232327076e-104 6.3154341034e-104 4.63641827873e-104 5.3556427267e-104
verse 0.00202039923459 5.39610064885e-104 0.00277876013293 5.79544864371e-104 0.00141793353036 6.27881317774e-104 4.66311750393e-104 7.42728513708e-104
verses 0.000346512760507 4.7051810092e-104 4.61588119472e-104 5.01097392419e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
very 0.00147628769125 4.92770464385e-104 4.61589748021e-104 1.13984226856e-103 0.00123345034214 6.22946548708e-104 4.63641827873e-104 7.44183048853e-104
vex 3.64717979118e-104 0.000941036201839 4.61588119472e-104 5.01716449548e-104 4.5893937673e-104 6.25113003983e-104 4.65128640582e-104 5.52187547715e-104
vexed 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.55704833267e-104 6.26599553044e-104 4.65439549491e-104 0.00053556427267
vial 0.000346512760507 2.9688770883e-82 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827874e-104 6.29643071875e-104
vice 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.05883803325e-104 4.51574190834e-104 6.45414882641e-104 4.63641827873e-104 0.00053556427267
vices 5.65073294221e-81 6.10172422373e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
victor 0.000346512760507 5.82427504193e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
victories 5.34755645584e-104 4.7051810092e-104 4.62118650805e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
victors 3.46512760507e-104 4.7051810092e-104 4.61588364085e-104 5.06952427325e-104 4.79926477561e-104 6.22814387895e-104 4.71228199427e-104 0.00053556427267
view 0.00064238358846 0.000539283089248 0.00230794059736 5.90376392501e-104 6.9705189598e-104 6.2540084895e-104 4.70959707291e-104 5.35567303506e-104
viewest 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
vile 4.27927984485e-104 4.70913749255e-104 4.63031760058e-104 0.00115590309239 5.01867968042e-104 6.24430698528e-104 0.00032141427048 6.471844903e-104
vilest 7.23851272308e-103 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.55287030216e-104 6.22814387895e-104 4.76693845509e-104 5.37714386829e-104
violet 3.59997601184e-104 4.87741963096e-104 4.61588119472e-104 5.01093411657e-104 0.000900464654151 6.22814387895e-104 1.51274847818e-18 5.3556427267e-104
virgin 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
virtue 6.36889098687e-104 5.09975497317e-104 4.62187316217e-104 0.00145734348778 0.00184220346619 6.32361284121e-104 1.0269558902e-103 7.24695087817e-103
virtuous 0.000346512760507 4.7051810092e-104 4.61588119472e-104 8.00562278576e-104 0.000450232327076 6.73884286393e-104 4.63641827873e-104 0.00053556427267
visage 6.04825414397e-10 5.17610374597e-104 4.61588119472e-104 0.000501092537017 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
vision 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 5.68757247005e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
voice 0.000346512760507 4.7051810092e-104 4.62394259856e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
voices 0.000346512760507 3.9298973741e-58 4.61588119472e-104 2.57598499593e-103 4.74938092948e-104 6.7463799452e-104 4.64613877539e-104 2.99477486868e-23
votary 3.46531373812e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 6.46118537533e-104 6.22814387895e-104 0.000463641827873 5.3556427267e-104
vouchsafe 3.49011802533e-104 0.000469606637186 4.61590532312e-104 0.000501868842543 1.07199866567e-103 6.22814387895e-104 1.80667972694e-07 1.5385545077e-94
vow 0.000346512760507 4.86630809176e-104 4.62279964296e-104 4.39206856602e-62 0.000450232327076 6.27400755041e-104 4.63641827873e-104 3.7103236154e-57
vowed 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 0.000463641827866 7.44724192689e-15
vowing 3.46516892217e-104 4.71003021576e-104 4.61588119472e-104 5.01093411657e-104 4.52436532731e-104 6.22814387895e-104 4.98865378049e-104 0.00053556427267
vows 3.46562768139e-104 5.25046578381e-104 4.61588119472e-104 5.01254916914e-104 0.000900464654151 6.23149022958e-104 4.63666350446e-104 6.19352864947e-104
vulgar 0.000345294703804 4.70894429083e-104 4.62021190789e-104 0.000502854848055 8.12318065993e-76 6.24296491919e-104 1.5013423641e-103 0.00053556427267
wail 1.2696887501e-99 0.000941036201839 4.61588119472e-104 5.05875179156e-104 4.64129164124e-104 6.23915715967e-104 5.04562023475e-104 5.62465897762e-104
wailing 0.000346512760507 4.74368983489e-104 4.61588119472e-104 5.192425595e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wait 3.46512760507e-104 4.7051810092e-104 4.62686387889e-104 0.00100218682331 1.54310214655e-103 6.23949785265e-104 4.63641827873e-104 5.3556427267e-104
waiting 3.76236962792e-104 4.70781660591e-104 4.62116235275e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wake 0.000346512760507 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wakened 0.000346512760507 4.71444900405e-104 4.61588119472e-104 5.05447691498e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
waking 3.46512760507e-104 4.7051810092e-104 4.63697012621e-104 0.000501093411657 4.50232327076e-104 6.25783053202e-104 4.63641827873e-104 5.3556427267e-104
walk 3.46512760507e-104 4.7051810092e-104 4.62118650805e-104 0.000501093411657 6.07966156493e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
walks 3.46512760507e-104 0.000941036201839 4.62687552483e-104 5.23703104248e-104 5.00882821089e-104 6.26495209396e-104 4.63641827873e-104 5.3556427267e-104
walls 0.000346512760507 5.42187462179e-104 4.62948907863e-104 0.000501093411657 5.57974168823e-104 6.23929293704e-104 4.63641827873e-104 5.3556427267e-104
wandrest 0.000346512760507 4.7051810092e-104 4.66786619685e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wandring 0.000346512760506 4.76969226222e-104 4.61588119472e-104 5.56403934719e-17 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wane 3.76971405789e-104 0.00047051810092 4.75350961486e-104 5.01093411657e-104 4.50232327076e-104 6.49091989894e-104 4.63641827873e-104 5.3556427267e-104
waning 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.74203934886e-104 0.00053556427267
want 3.46512760516e-104 0.000517073838322 4.62356931753e-104 5.07743726863e-104 0.000853964856228 0.000625513587258 5.70078364562e-104 5.3556427267e-104
wanting 1.15395023308e-103 0.00047051810092 0.000461588119472 5.01168364329e-104 5.93005267456e-104 6.24515040255e-104 4.63641827873e-104 5.3556427267e-104
wanton 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.31044621131e-104 4.63641827873e-104 5.3556427267e-104
wantonly 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wantonness 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
war 3.46512760507e-104 4.70530554106e-104 0.000461589615441 5.01421327489e-104 5.87717644161e-104 6.2281697716e-104 0.00141762945679 0.00104028038225
ward 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wardrobe 3.55707021626e-104 4.81569381057e-104 4.61634985801e-104 6.95922286962e-104 1.17007477061e-103 6.25406413705e-104 4.63641827873e-104 0.00053556427267
wards 0.000346512760507 4.7051810092e-104 4.61869627309e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
warm 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.70173507811e-104 4.63641827873e-104 0.00053556427267
warmed 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
warning 3.46526646132e-104 4.73397876561e-104 4.61588229792e-104 5.04613225426e-104 0.000450232327076 6.22814387895e-104 8.49091018122e-104 5.46111079664e-104
warrantise 3.46512760507e-104 0.00047051810092 4.61877142736e-104 5.01093411657e-104 4.76211492404e-104 6.23402733795e-104 4.63641827873e-104 5.3556427267e-104
warrior 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 0.000463641827873 5.3556427267e-104
wars 4.43881863104e-104 4.71994957786e-104 4.6211663978e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wary 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
was 2.77356890511e-05 0.00106127213283 0.000924951925266 0.00345802812345 0.0042131946925 0.00215875533387 0.00228837525232 6.48577855093e-104
waste 0.000355104752385 4.7051810092e-104 0.000924755001506 5.67323956592e-104 0.00178822560499 6.36933578014e-104 1.80276647337e-44 5.3556427267e-104
wasted 0.000346512760507 4.7051810092e-104 4.61588119472e-104 8.67011290057e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wasteful 3.46512760507e-104 5.16936827926e-104 4.61588119472e-104 5.01433541055e-104 6.3587456518e-104 6.22814387895e-104 6.19159744968e-104 0.00107112854534
wastes 0.000693025521013 5.26619401671e-104 4.61990814472e-104 5.16245128772e-104 4.62435662318e-104 6.22814387895e-104 4.63641827873e-104 5.68392991278e-104
watch 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.76393581709e-104 4.63641827873e-104 0.00107112854534
watching 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
watchman 3.47579858576e-104 5.27972796536e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.2315898631e-104 4.63641827873e-104 5.59792070404e-104
water 4.41075839168e-104 6.49796055167e-104 4.6336041738e-104 0.001045531285 0.00131175199134 6.30348405161e-104 4.63641827873e-104 6.50476909515e-104
watery 0.000346512760507 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
waves 3.46512760507e-104 4.7051810092e-104 4.61951641331e-104 5.61699515191e-104 0.000450232327076 6.24144727767e-104 4.63641827873e-104 5.3556427267e-104
way 3.46512760507e-104 4.7051810092e-104 0.00276952871683 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
we 1.13787856655e-96 0.00176304768355 4.61768201885e-104 0.00294582712372 4.67469675913e-104 0.000631524607616 6.59653230406e-104 0.00233515749762
weak 0.000309571435716 5.21573114807e-93 4.61588119472e-104 0.000554514400955 4.50232327076e-104 6.25816385513e-104 4.63641827873e-104 5.3556427267e-104
weakens 6.00103692923e-104 4.7051810092e-104 4.62118427861e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
weakness 0.000346512760507 5.3488622238e-104 4.61588119472e-104 5.01093411657e-104 4.64935898867e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wealth 0.00163027516081 6.10083303406e-104 4.61749937736e-104 5.18709316028e-104 0.000583138408594 6.22814387895e-104 4.7364571019e-104 5.84337136179e-104
wear 3.46512803703e-104 5.01063428867e-104 0.000461588119472 5.01121080953e-104 8.04548499337e-104 6.22814387895e-104 1.18583277793e-103 0.00107112854534
weary 0.00103953828152 5.27799820223e-104 4.61588119472e-104 2.76389259261e-45 4.5158694212e-104 0.000622814387895 4.69645362233e-104 5.3556427267e-104
weed 0.000345907592681 4.7051810092e-104 0.000462394260863 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 0.000463641827873 5.3556427267e-104
weeds 3.46643347535e-104 4.7051810092e-104 0.000924226586539 0.000499953169442 4.50232327076e-104 0.000622814387895 4.63641827873e-104 5.3556427267e-104
weeks 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
weep 3.46512760507e-104 2.20450770072e-81 0.000461588120967 5.06529456657e-104 5.68259414013e-104 6.22814387895e-104 0.000927283654206 4.38265085072e-14
weigh 3.46517683641e-104 4.71358187619e-104 4.6160198757e-104 0.000501093411657 8.63546996693e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
weighs 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 5.59560218454e-104 5.3556427267e-104
weight 6.61989288715e-104 0.00047051810092 4.63115335496e-104 5.02111716295e-104 4.50235625492e-104 6.25076933047e-104 4.63641827873e-104 5.3556427267e-104
welcome 0.000693025516696 5.86124735441e-12 4.61588119472e-104 5.01093411657e-104 5.26921493457e-104 6.22814387895e-104 6.83012655424e-104 6.25871975576e-104
welfare 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.82311921964e-104 5.88375309183e-89
well 0.00208084911507 6.06876653722e-104 0.00230887498991 0.00389755312241 7.13679444339e-104 6.25115339211e-104 0.000566441688288 0.00160296571998
wellcontented 0.000346512760507 4.83133834369e-104 4.61588119472e-104 5.10558841394e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wellseeing 3.55309559535e-104 4.71426799732e-104 4.61590285438e-104 5.06960370881e-104 5.1595862873e-104 6.22936869318e-104 0.000463641827873 5.385636689e-104
welltuned 0.000346512760507 4.7051810092e-104 4.61588119472e-104 8.67011290057e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
went 9.99726830194e-64 6.09538483725e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
were 0.00194437283478 6.25975918062e-104 0.00092342269075 0.00272336879447 7.2662652892e-104 0.00090620629275 0.00497496654689 0.00201808266111
weret 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 0.000463641827873 5.3556427267e-104
wert 0.000346407583007 1.88039758616e-07 4.61588119472e-104 5.01515259753e-104 0.000553319689339 6.23786446005e-104 0.000357439599868 2.13158205268e-31
west 3.46512760507e-104 4.7051810092e-104 0.000933834313505 0.000489523159483 4.92723340629e-104 6.28587191778e-104 4.63641827873e-104 5.3556427267e-104
wet 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 5.84008024555e-104 6.24685865104e-104 4.63641827873e-104 5.3556427267e-104
what 1.88137329126e-85 0.00657843185847 4.6186942571e-104 1.19587281249e-103 1.99664257831e-50 0.00811940682702 0.00857278244418 0.0131170464083
whateer 3.72521976615e-104 4.93780850645e-104 4.61588119472e-104 5.01093411657e-104 6.65782484001e-104 0.000516502053579 0.000542783938212 6.65243454998e-104
whats 3.46512910844e-104 4.7051810092e-104 4.61588119472e-104 5.04721593313e-104 4.54479212815e-104 0.00124562877579 3.57072231379e-55 0.00053556427267
whatsoever 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 0.000463641827873 5.39351531691e-104
when 5.04731475826e-104 0.00572118543043 4.625746158e-104 7.09129914658e-104 0.00116891982701 0.0252184371842 0.0235313590663 1.40651873678e-103
whence 3.46588536257e-104 4.7051810092e-104 4.61588119964e-104 5.01096627068e-104 4.50256166405e-104 0.000645452403825 5.40969923751e-104 0.00105166189079
where 4.80461899263e-104 0.00694520526764 0.00138529251943 5.53696147368e-104 6.22265962228e-104 0.00283545988865 0.00819970895646 8.27915212255e-104
wherefore 3.46512760523e-104 4.76233916352e-104 4.61588119994e-104 5.32329151749e-104 4.67165741039e-104 6.22814387895e-104 6.24434742734e-104 0.00214225709068
wherein 0.00103953828152 4.79571396643e-104 4.62592436994e-104 5.01093411657e-104 4.50232327076e-104 0.00124562877579 5.63534752087e-104 5.3556427267e-104
whereof 3.60299789661e-104 4.81291592711e-104 4.63826303365e-104 0.00100218682331 4.50232327076e-104 6.24696517433e-104 4.63641827873e-104 5.35565587457e-104
whereon 0.000334128672022 8.89743654049e-104 4.61610000226e-104 5.05425013336e-104 4.71581914561e-104 0.00064507327521 0.000463641827873 8.3399685843e-104
wherethrough 0.000346512760507 4.8191622869e-104 4.61597715732e-104 5.01650147771e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
whereto 3.4759711521e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000363444755716 0.00112036623813 5.3556427267e-104
whereupon 4.90380772879e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.25152318968e-104 4.63641827873e-104 5.3556427267e-104
wherever 1.20880866635e-50 6.30445656019e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wherewith 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.24315030896e-104 4.63641827873e-104 5.3556427267e-104
whether 3.46517512592e-104 4.96427596462e-104 4.61588193102e-104 5.21067025025e-104 0.000502524061044 0.000622814387895 8.72638407947e-104 0.00261561884526
which 0.000626441645087 0.00695660280384 4.68368422897e-104 2.80604298099e-89 0.0167435297933 0.0319415550191 0.0013597187073 8.69933432017e-104
